id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,26,27,28,29
4492,江城之珠,南岗,126,11847元/平米,2室1厅1厨1卫,中楼层 (共28层),106.36㎡,平层,67㎡,板楼,南 北,钢混结构,精装,两梯三户,有,null,2020-08-19,商品房,2017-03-09,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4493,世茂蓝屿(世茂滨江新城三期),松北,74.6,9000元/平米,1室1厅1厨1卫,低楼层 (共26层),82.89㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,null,2023-05-10,商品房,2018-10-16,普通住宅,暂无数据,非共有,有抵押5万元,已上传房本照片
4494,科大安居小区,南岗,59.8,6796元/平米,3室1厅1厨1卫,低楼层 (共7层),88㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,暂无数据,null,2023-09-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4495,十字街,南岗,29.8,6623元/平米,2室1厅1厨1卫,中楼层 (共6层),45㎡,平层,33㎡,板楼,南 北,钢混结构,精装,一梯三户,无,null,2023-07-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4496,泰山小区,香坊,100,8586元/平米,2室1厅1厨1卫,高楼层 (共7层),116.47㎡,平层,暂无数据,板楼,东南,混合结构,其他,两梯四户,有,null,2022-08-31,商品房,2009-06-17,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4497,永和街,南岗,35.8,8053元/平米,2室1厅1厨1卫,低楼层 (共7层),44.46㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯三户,无,null,2021-11-26,商品房,2019-06-28,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4498,报达文化嘉园第一期,道里,29.8,5932元/平米,2室1厅1厨1卫,高楼层 (共7层),50.24㎡,平层,暂无数据,板楼,西南,钢混结构,其他,一梯六户,暂无数据,null,2023-10-06,商品房,2016-11-03,普通住宅,暂无数据,非共有,有抵押13万元浦发业主自还,已上传房本照片
4499,康泰嘉园,道里,128,7552元/平米,3室2厅1厨2卫,中楼层 (共24层),169.5㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,null,2021-08-15,商品房,2017-07-17,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4500,香坊大街,香坊,47.8,6656元/平米,2室1厅1厨1卫,中楼层 (共8层),71.82㎡,平层,49.53㎡,板塔结合,南 北,钢混结构,简装,一梯三户,无,null,2023-07-07,商品房,2008-03-18,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4501,恒祥中山,香坊,145,13275元/平米,2室1厅1厨1卫,低楼层 (共33层),109.23㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,两梯两户,有,null,2023-09-22,商品房,2017-12-15,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4502,维也纳河畔新城,道外,80,7815元/平米,2室1厅1厨1卫,低楼层 (共7层),102.38㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯两户,无,null,2022-03-07,商品房,2022-03-07,普通住宅,未满两年,非共有,无抵押,已上传房本照片
4503,盟科时代,南岗,160,9285元/平米,3室2厅1厨2卫,中楼层 (共18层),172.33㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯两户,有,null,2020-08-20,商品房,2004-12-17,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4504,城市之星,松北,189,13062元/平米,3室1厅1厨2卫,低楼层 (共27层),144.7㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,null,2023-01-31,商品房,2017-10-21,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4505,报达文化嘉园第一期,道里,49.8,7988元/平米,1室1厅1厨1卫,低楼层 (共7层),62.35㎡,平层,暂无数据,板楼,东,钢混结构,其他,一梯三户,无,null,2022-06-07,商品房,2011-01-09,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4506,隆庆河畔家园,南岗,105,11127元/平米,2室1厅1厨1卫,中楼层 (共19层),94.37㎡,暂无数据,暂无数据,板楼,西南,钢混结构,其他,两梯三户,有,null,2023-10-14,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
4507,世纪花园C区,松北,143,9167元/平米,3室2厅1厨2卫,低楼层 (共6层),156㎡,错层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-09-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4508,河柏小区,道里,43,6935元/平米,2室1厅1厨1卫,低楼层 (共7层),62.01㎡,平层,42.08㎡,板楼,南 北,钢混结构,毛坯,一梯三户,无,null,2023-10-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4509,恒大御景湾一期,香坊,102.5,10654元/平米,2室1厅1厨1卫,高楼层 (共24层),96.21㎡,平层,暂无数据,板楼,南 西,钢混结构,精装,两梯四户,有,null,2023-08-09,商品房,2023-08-24,普通住宅,未满两年,非共有,无抵押,已上传房本照片
4510,保利观澜,松北,81.5,9477元/平米,2室1厅1厨1卫,高楼层 (共26层),86㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,无,null,2023-06-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4511,四季上东一期,香坊,178,14472元/平米,2室1厅1厨1卫,中楼层 (共29层),123㎡,暂无数据,暂无数据,板楼,西,钢混结构,简装,两梯三户,有,null,2023-10-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4512,欧美亚世界阳光,松北,69.8,6027元/平米,2室2厅1厨1卫,中楼层 (共7层),115.82㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2023-05-18,商品房,2018-10-20,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4513,欧洲新城,道里,155,10944元/平米,3室1厅1厨2卫,中楼层 (共8层),141.64㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,暂无数据,null,2022-06-12,商品房,2011-07-08,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4514,三松宜家,道里,115,10953元/平米,2室1厅1厨1卫,中楼层 (共32层),105㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯四户,有,null,2023-06-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4515,华居水木天成,呼兰区,102,8430元/平米,3室1厅1厨1卫,中楼层 (共31层),121㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,有,null,2023-09-13,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押75万元农行客户偿还,未上传房本照片
4516,群力新城中区,道里,150,12511元/平米,2室1厅1厨1卫,低楼层 (共24层),119.9㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,有,null,2021-04-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4517,宜和园,松北,160,8744元/平米,3室2厅1厨2卫,中楼层 (共16层),183㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯两户,有,null,2022-09-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4518,桥北小区,南岗,46,6134元/平米,2室1厅1厨1卫,高楼层 (共7层),75㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,无,null,2021-04-17,商品房,2012-09-06,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4519,赣水路,香坊,49.8,8658元/平米,2室1厅1厨1卫,中楼层 (共8层),57.52㎡,平层,40㎡,板楼,南 北,钢混结构,精装,一梯三户,无,null,2020-12-20,商品房,2018-12-04,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4520,保利公园九号,松北,59,6892元/平米,2室1厅1厨1卫,低楼层 (共18层),85.61㎡,暂无数据,暂无数据,板楼,南,钢混结构,简装,两梯三户,有,null,2023-04-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4521,永泰城,香坊,62.5,7217元/平米,2室1厅1厨1卫,低楼层 (共25层),86.61㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-09-22,商品房,2020-06-23,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4522,通站街,香坊,82.9,6580元/平米,2室1厅1厨1卫,中楼层 (共7层),126㎡,平层,84.91㎡,板楼,南 北,钢混结构,简装,一梯三户,无,null,2019-06-13,商品房,2013-05-14,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4523,维也纳河畔新城,道外,75,7627元/平米,2室1厅1厨1卫,中楼层 (共7层),98.34㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2022-09-06,商品房,2022-10-03,普通住宅,未满两年,非共有,无抵押,已上传房本照片
4524,湖畔绿色家园,松北,85,5547元/平米,3室2厅1厨2卫,中楼层 (共7层),153.25㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,无,null,2022-06-30,商品房,2023-06-09,普通住宅,未满两年,非共有,无抵押,已上传房本照片
4525,进化街,南岗,66,6948元/平米,3室1厅1厨1卫,中楼层 (共8层),95㎡,平层,暂无数据,板楼,南 北,砖混结构,其他,一梯两户,暂无数据,null,2023-10-15,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押50万元哈客户偿还,未上传房本照片
4526,涧桥西畔,南岗,138.8,12991元/平米,2室1厅1厨1卫,中楼层 (共27层),106.85㎡,平层,79.85㎡,板楼,南 北,钢混结构,精装,两梯三户,有,null,2021-05-11,商品房,2014-09-02,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4527,华润中央公园,香坊,255,15645元/平米,3室2厅1厨2卫,中楼层 (共5层),163㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,null,2021-01-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4528,农盛街,香坊,32,6220元/平米,2室1厅1厨1卫,中楼层 (共7层),51.45㎡,平层,暂无数据,板楼,东,砖混结构,精装,一梯两户,无,null,2023-10-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4529,海富山水文园二期,香坊,62,6261元/平米,3室1厅1厨1卫,高楼层 (共7层),99.04㎡,平层,87.14㎡,板塔结合,南 西北,砖混结构,其他,一梯两户,无,null,2021-07-05,商品房,2009-10-23,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4530,上院,松北,103,8533元/平米,3室1厅1厨1卫,中楼层 (共7层),120.72㎡,平层,暂无数据,板楼,南 北 东,钢混结构,精装,两梯两户,有,null,2023-02-03,商品房,2018-04-30,普通住宅,暂无数据,非共有,有抵押30万元建行业主自还,已上传房本照片
4531,中海寰宇天下,道里,115,12922元/平米,2室1厅1厨1卫,中楼层 (共26层),89㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯两户,有,null,2023-07-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4532,清滨路,南岗,99.8,11214元/平米,3室1厅1厨1卫,低楼层 (共8层),89㎡,平层,77.99㎡,板楼,南 北,钢混结构,精装,一梯两户,无,null,2019-05-14,商品房,2016-08-22,普通住宅,暂无数据,共有,有抵押30万元x业主自还,已上传房本照片
4533,西雅图水岸,道里,168,13125元/平米,3室2厅1厨1卫,低楼层 (共26层),128㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,null,2023-09-28,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押80万元客户偿还,未上传房本照片
4534,亚麻小区,香坊,69.8,11490元/平米,2室1厅1厨1卫,中楼层 (共8层),60.75㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2023-08-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4535,辽河小区,南岗,88,5535元/平米,3室1厅1厨2卫,低楼层 (共7层),159㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,null,2023-10-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4536,巴黎广场,香坊,168,9655元/平米,3室2厅1厨2卫,高楼层 (共19层),174.01㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,null,2023-10-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4537,西典家园北区,南岗,109,9647元/平米,2室2厅1厨1卫,中楼层 (共17层),113㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,有,null,2021-12-27,商品房,2018-01-09,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4538,新发小区C区,南岗,52,6934元/平米,3室0厅1厨1卫,中楼层 (共8层),75㎡,平层,暂无数据,板楼,东 西,钢混结构,其他,一梯三户,无,null,2023-10-22,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4539,鲁商凤凰城,南岗,185,13603元/平米,3室2厅1厨2卫,低楼层 (共27层),136㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯两户,有,null,2023-10-14,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
4540,文海溪畔,南岗,125,15244元/平米,2室1厅1厨1卫,低楼层 (共28层),82㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2023-10-05,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
4541,文轩小区,南岗,125,9542元/平米,2室1厅1厨1卫,高楼层 (共24层),131㎡,平层,暂无数据,板塔结合,南 西,混合结构,精装,一梯九户,有,null,2023-08-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4542,滨才城二期,呼兰区,56.8,6455元/平米,2室1厅1厨1卫,低楼层 (共7层),88㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-09-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4543,汇龙·半岛首府,松北,265,14993元/平米,4室2厅1厨1卫,中楼层 (共6层),176.76㎡,平层,暂无数据,板楼,南 北,未知结构,毛坯,一梯两户,暂无数据,null,2023-05-11,商品房,2021-01-15,普通住宅,满两年,非共有,无抵押,已上传房本照片
4544,哈公馆,道里,1180,31383元/平米,4室2厅1厨4卫,高楼层 (共34层),376㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯两户,有,null,2022-07-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4545,育英小区,道外,57,5193元/平米,2室1厅1厨1卫,中楼层 (共8层),109.77㎡,平层,暂无数据,板楼,东 西,钢混结构,简装,一梯三户,暂无数据,null,2023-09-27,商品房,2016-02-26,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4546,锦绣华城,南岗,69,9603元/平米,2室1厅1厨1卫,高楼层 (共29层),71.86㎡,平层,60㎡,板楼,南,钢混结构,精装,两梯四户,有,null,2021-01-10,商品房,2022-07-05,普通住宅,未满两年,非共有,有抵押33万元,已上传房本照片
4547,香树湾,松北,42,7258元/平米,1室1厅1厨1卫,高楼层 (共16层),57.87㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,null,2022-05-20,商品房,2019-08-22,普通住宅,暂无数据,非共有,有抵押14万元业主自还,已上传房本照片
4548,新乐小区,道外,44.8,7386元/平米,2室1厅1厨1卫,中楼层 (共7层),60.66㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,有,null,2023-04-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4549,金上京公馆,阿城区,18.5,2655元/平米,1室1厅1厨1卫,高楼层 (共6层),69.7㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,null,2023-10-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4550,中北春城,香坊,150,13416元/平米,2室1厅1厨1卫,高楼层 (共26层),111.81㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,三梯六户,有,null,2023-10-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4551,冬奥家园,香坊,76,7765元/平米,2室1厅1厨1卫,高楼层 (共6层),97.88㎡,平层,87.33㎡,板楼,南 北,钢混结构,精装,一梯两户,无,null,2023-04-01,商品房,2011-04-13,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4552,香武胡同,香坊,83.5,5881元/平米,3室2厅1厨1卫,中楼层 (共8层),142㎡,平层,102㎡,板楼,南 北,砖混结构,精装,一梯两户,无,null,2023-08-19,商品房,2006-10-19,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4553,城市之星,松北,177,12659元/平米,3室2厅1厨2卫,高楼层 (共18层),139.83㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,null,2023-10-05,商品房,2018-05-16,普通住宅,暂无数据,非共有,有抵押业主自还,已上传房本照片
4554,金房小区,香坊,89,10958元/平米,2室1厅1厨1卫,中楼层 (共7层),81.22㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,其他,一梯三户,无,null,2023-10-21,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
4556,天木小区,南岗,95,8877元/平米,2室1厅1厨1卫,低楼层 (共7层),107.02㎡,平层,暂无数据,板楼,南 北,混合结构,其他,一梯两户,无,null,2023-10-21,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押10万元农业银行业主自还,未上传房本照片
4557,果园星城B区,香坊,43,8600元/平米,1室1厅1厨1卫,低楼层 (共8层),50㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯四户,无,null,2023-10-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4558,和兴七道街,南岗,37.5,7875元/平米,2室1厅1厨1卫,中楼层 (共7层),47.62㎡,平层,42㎡,板楼,东 西,钢混结构,其他,一梯三户,无,null,2023-04-09,商品房,2018-07-11,普通住宅,满五年,共有,无抵押,已上传房本照片
4559,城东新居C区,香坊,61.8,6059元/平米,2室1厅1厨1卫,中楼层 (共7层),102㎡,平层,暂无数据,板楼,南 西,钢混结构,精装,一梯三户,无,null,2023-08-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4560,学府怡园,南岗,80,11743元/平米,1室1厅1厨1卫,中楼层 (共16层),68.13㎡,平层,40㎡,板楼,南,钢混结构,精装,两梯四户,有,null,2021-08-01,商品房,2017-07-08,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4561,君贵东方瑞景,南岗,100,12686元/平米,2室1厅1厨1卫,中楼层 (共32层),78.83㎡,暂无数据,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,null,2023-08-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4562,永泰城,香坊,42,6615元/平米,1室1厅1厨1卫,低楼层 (共29层),63.5㎡,平层,暂无数据,板楼,东,钢混结构,简装,两梯五户,有,null,2023-09-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4563,闽江小区,道外,72.8,7778元/平米,2室1厅1厨1卫,低楼层 (共7层),93.6㎡,平层,暂无数据,板楼,南 北,混合结构,精装,一梯两户,无,null,2020-01-07,商品房,2017-06-19,普通住宅,暂无数据,非共有,有抵押40万元光大银行,已上传房本照片
4564,世茂滨江▪澳洲风情园,松北,154,8958元/平米,3室2厅1厨2卫,中楼层 (共24层),171.92㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,有,null,2021-04-27,商品房,2018-08-17,普通住宅,满五年,非共有,无抵押,已上传房本照片
4565,世纪花园C区,松北,103.5,7251元/平米,3室1厅1厨1卫,低楼层 (共6层),142.74㎡,平层,128.16㎡,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-03-18,商品房,2015-09-08,普通住宅,暂无数据,共有,无抵押,已上传房本照片
4566,洁净街,南岗,25.2,4422元/平米,2室1厅1厨1卫,中楼层 (共7层),57㎡,暂无数据,暂无数据,板楼,西 北,钢混结构,精装,一梯五户,无,null,2023-08-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4567,中山福苑,香坊,45,6012元/平米,2室1厅1厨1卫,中楼层 (共8层),74.86㎡,平层,暂无数据,板塔结合,东 西,钢混结构,精装,一梯三户,无,null,2023-09-16,商品房,2004-04-22,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4568,拉林新村,道外,56,7467元/平米,2室1厅1厨1卫,中楼层 (共7层),75㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,无,null,2023-05-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4569,璞悦湾,道里,179,12657元/平米,3室2厅1厨2卫,中楼层 (共17层),141.43㎡,平层,110㎡,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,null,2021-05-10,商品房,2022-06-01,普通住宅,未满两年,非共有,无抵押,已上传房本照片
4570,文舍街,南岗,20,5004元/平米,1室1厅1厨1卫,高楼层 (共6层),39.97㎡,平层,暂无数据,板楼,西 北,钢混结构,简装,一梯两户,无,null,2021-11-24,商品房,2000-12-29,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4571,银河小区(松北区),松北,65,4610元/平米,3室1厅1厨1卫,低楼层 (共6层),141㎡,平层,暂无数据,板塔结合,东 南 北,钢混结构,简装,一梯两户,无,null,2020-04-06,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4572,鑫泉金岗湾,南岗,25,8249元/平米,1室0厅1厨1卫,中楼层 (共11层),30.31㎡,平层,暂无数据,板楼,西,钢混结构,其他,一梯二十八户,有,null,2022-09-17,商品房,2019-10-15,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4573,星光耀广场二期,道里,125,10684元/平米,2室1厅1厨1卫,中楼层 (共31层),117㎡,平层,暂无数据,暂无数据,南,钢混结构,毛坯,两梯三户,有,null,2023-03-13,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4574,滨江新城好民居,道外,81,8020元/平米,2室1厅1厨1卫,低楼层 (共31层),101㎡,平层,暂无数据,板楼,东 南 北,钢混结构,简装,一梯两户,无,null,2023-10-12,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4575,翡翠城,道里,199,11170元/平米,3室1厅1厨1卫,低楼层 (共32层),178.17㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯两户,有,null,2023-10-08,商品房,2018-03-06,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4576,恒大珺庭,南岗,143,11158元/平米,3室2厅1厨2卫,低楼层 (共14层),128.17㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2020-12-29,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
4577,万达华园,松北,124,9260元/平米,3室2厅1厨2卫,低楼层 (共33层),133.92㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2020-10-19,商品房,2020-10-19,普通住宅,暂无数据,非共有,有抵押,已上传房本照片
4578,阿什河街,南岗,114,25447元/平米,2室1厅1厨1卫,高楼层 (共9层),44.8㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯三户,无,null,2023-04-04,商品房,2017-09-08,普通住宅,暂无数据,非共有,有抵押30万元龙江银行客户偿还,已上传房本照片
4579,华润·凯旋门,南岗,130,15381元/平米,2室1厅1厨1卫,低楼层 (共28层),84.52㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,null,2023-03-27,商品房,2017-08-07,普通住宅,暂无数据,共有,无抵押,已上传房本照片
4580,雨阳街,南岗,39.8,4442元/平米,2室2厅1厨1卫,高楼层 (共6层),89.61㎡,平层,60.14㎡,板楼,东 西,钢混结构,精装,一梯三户,无,null,2019-01-02,商品房,2007-03-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
4581,松浦·观江国际B区,松北,68,9579元/平米,2室1厅1厨1卫,高楼层 (共32层),70.99㎡,平层,暂无数据,板楼,西,钢混结构,精装,两梯三户,有,null,2019-10-24,商品房,2019-08-26,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4582,工程机械厂家属楼,香坊,17,3400元/平米,2室1厅1厨1卫,高楼层 (共7层),50㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯三户,无,null,2021-12-22,商品房,2005-12-08,普通住宅,暂无数据,共有,无抵押,已上传房本照片
4583,新里海德公馆,松北,65,7139元/平米,2室1厅1厨1卫,中楼层 (共11层),91.06㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,null,2023-03-27,商品房,2018-03-29,普通住宅,暂无数据,共有,无抵押,已上传房本照片
4584,地德里小区(地工街),道里,35,8537元/平米,2室1厅1厨1卫,中楼层 (共8层),41㎡,平层,暂无数据,板楼,东 西,钢混结构,简装,一梯三户,无,null,2023-06-16,商品房,2011-08-18,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4585,城市之星,松北,140,12603元/平米,2室2厅1厨1卫,高楼层 (共17层),111.09㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,null,2023-06-10,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押30万元业主自还,未上传房本照片
4586,香安电力小区,香坊,72,6858元/平米,3室1厅1厨1卫,中楼层 (共7层),105㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,null,2023-08-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4587,海富康城,道里,34,4967元/平米,2室1厅1厨1卫,高楼层 (共6层),68.46㎡,平层,暂无数据,板塔结合,东 西,钢混结构,精装,一梯三户,无,null,2021-02-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4588,欧美亚世界阳光,松北,58,6502元/平米,2室1厅1厨1卫,中楼层 (共7层),89.21㎡,平层,暂无数据,板楼,南 北,混合结构,简装,一梯两户,无,null,2023-09-07,商品房,2019-09-12,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4589,世纪花园B区,松北,69,6056元/平米,3室2厅1厨2卫,高楼层 (共6层),113.94㎡,错层,103.06㎡,板楼,南 北,钢混结构,简装,一梯两户,无,null,2022-02-09,商品房,2010-04-01,普通住宅,暂无数据,非共有,有抵押业主自还,已上传房本照片
4590,上夹树街,南岗,49.8,8164元/平米,2室1厅1厨1卫,中楼层 (共6层),61㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯三户,无,null,2023-10-22,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
4591,世茂滨江 法兰西,松北,100,8300元/平米,2室2厅1厨1卫,中楼层 (共18层),120.49㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯三户,有,null,2022-01-17,商品房,2010-01-07,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4592,恒祥凯悦,道里,560,33926元/平米,5室1厅5厨6卫,低楼层 (共26层),165.07㎡,复式,130.08㎡,塔楼,南,钢混结构,精装,两梯九户,有,null,2022-07-23,商品房,2013-06-27,普通住宅,暂无数据,非共有,无抵押,已上传房本照片
4593,海富康城,道里,48,6400元/平米,2室2厅1厨1卫,高楼层 (共7层),75㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,一梯两户,无,null,2023-10-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
